Match Number,Team Number,Autonomous Path,Auto Cross Line,Auto Switch Cubes,Auto Scale Cubes,Own Switch Cubes Teleop,Scale Cubes Teleop,Opponent Switch Cubes Teleop,Exchange Cubes,Single Climb,Climb + 1 Buddy,Climb + 2 Buddies,Played Defense
74,4980,"[[114.17500305175781,334.01800537109375],[113.28799438476562,332.2440185546875],[111.51400756835938,328.2509765625],[108.85200500488281,321.15301513671875],[105.74600219726562,311.83599853515625],[102.19700622558594,298.083984375],[98.64799499511719,282.5560302734375],[95.54299926757812,265.2540283203125],[93.3239974975586,249.28302001953125],[91.99400329589844,233.31201171875],[91.99400329589844,221.333984375],[92.88099670410156,210.24298095703125],[94.65499877929688,200.927001953125],[96.42999267578125,193.385009765625],[98.64799499511719,188.06097412109375],[103.08500671386719,181.8499755859375],[106.63400268554688,177.85699462890625]]",1,0,0,1,2,0,0,1,0,0,0
74,4522,"[[159,312],[159,307],[161,300],[169,283],[174,274],[178,267],[185,253],[188,247],[190,241],[191,237],[193,232],[195,227],[198,224],[201,220],[205,217],[210,214],[217,210],[225,208],[233,205],[246,202],[253,201],[258,200],[262,199],[266,197],[269,195],[272,192],[274,187],[275,181],[276,172],[276,151],[275,133],[274,124],[273,118],[270,104],[269,98],[266,86],[265,80],[263,74],[262,70],[261,65],[258,56],[258,52],[257,48],[256,45],[256,41],[256,35],[256,33],[256,31],[256,30],[256,29],[256,28],[254,28]]",1,0,1,0,2,3,0,0,1,0,0
75,5985,"[[121,321],[121,319],[121,317],[121,313],[121,312],[121,311],[123,308],[125,307],[127,306],[129,305],[130,305],[131,304],[132,304],[132,303],[133,302],[134,301],[134,300],[135,299],[137,298],[139,297],[142,296],[144,295],[148,295],[152,294],[156,294],[159,294],[162,294],[165,294],[168,294],[170,294],[173,294],[180,293],[183,292],[185,290],[188,287],[192,278],[194,272],[195,266],[197,259],[198,252],[199,245],[199,239],[200,234],[200,229],[200,224],[200,221],[200,218],[200,217],[200,216],[200,215],[200,214],[200,213],[199,213]]",1,1,0,0,0,4,0,0,0,0,0
75,3880,"[[201.72265625,360.21875],[201.810546875,359.90625],[202.25,359.4375],[203.041015625,358.34375],[216.3125,342.40625],[227.73828125,317.25],[231.25390625,303.65625],[233.1875,289.59375],[234.330078125,275.53125],[235.384765625,261.46875],[235.736328125,251.9375],[236.3515625,242.875],[236.966796875,232.25],[237.23046875,221.9375],[237.142578125,213.03125],[236.791015625,205.6875],[236.087890625,199.28125],[234.681640625,193.65625],[232.220703125,188.34375],[229.671875,183.8125],[226.859375,180.6875],[224.22265625,179.125],[222.640625,178.65625],[221.673828125,178.03125],[220.970703125,176.9375],[220.794921875,175.53125]]",1,1,0,0,0,0,1,0,0,0,0
75,1002,"[[106.30999755859375,348.49102783203125],[106.30999755859375,348.49102783203125],[105.42300415039062,347.15997314453125],[103.20399475097656,342.7239990234375],[99.21200561523438,334.73797607421875],[94.33200073242188,323.64697265625],[89.4520034790039,313],[85.01499938964844,301.02197265625],[81.91000366210938,288.156005859375],[80.13500213623047,273.96002197265625],[79.24800109863281,257.989013671875],[78.80400085449219,242.01800537109375],[77.91699981689453,228.7080078125],[77.02999877929688,218.947998046875],[77.02999877929688,210.9630126953125],[77.02999877929688,202.53399658203125],[77.02999877929688,194.99200439453125],[77.02999877929688,188.33697509765625],[77.02999877929688,180.79498291015625],[77.91699981689453,171.9229736328125],[77.91699981689453,163.49298095703125],[77.91699981689453,156.39501953125],[77.91699981689453,148.40997314453125],[77.91699981689453,139.5369873046875],[77.91699981689453,131.10797119140625],[77.91699981689453,122.67901611328125],[77.4729995727539,112.031005859375],[77.02999877929688,101.38397216796875],[76.58599853515625,92.9549560546875],[76.58599853515625,88.9620361328125],[76.58599853515625,80.0889892578125],[76.58599853515625,72.5469970703125],[76.58599853515625,65.89300537109375],[76.58599853515625,60.5689697265625],[76.58599853515625,56.57598876953125],[76.58599853515625,53.47100830078125],[76.58599853515625,51.25299072265625],[77.02999877929688,49.47802734375]]",1,0,1,1,0,0,2,0,0,0,0
75,6348,"[[241,324],[241,316],[241,307],[241,301],[241,295],[241,290],[241,285],[242,278],[243,269],[244,262],[245,257],[245,251],[246,244],[246,236],[246,228],[247,220],[248,215],[248,211],[249,208],[249,206],[249,205],[249,204],[249,203],[250,203],[254,196]]",1,0,0,1,0,0,0,0,0,0,0
75,3476,"[[182,343],[182,337],[181,332],[180,325],[178,319],[178,314],[177,308],[176,302],[176,297],[175,292],[175,287],[173,282],[172,276],[171,271],[170,267],[170,264],[169,263],[169,262],[169,261],[172,260],[176,260],[181,259],[187,259],[192,259],[196,259],[200,259],[202,259],[203,258],[204,256],[204,254],[204,250],[204,246],[204,242],[204,239],[204,236],[203,233],[201,230],[200,227],[199,224],[198,221],[197,218],[196,215],[195,212],[195,209],[195,206],[195,203],[195,201],[195,199],[195,197],[195,195],[195,193],[195,191],[195,189],[195,188],[194,187],[194,186],[194,185],[194,184],[193,184],[193,183],[183,192],[181,192],[178,194],[173,199],[167,206],[164,212],[160,215],[159,218],[157,220],[156,222],[156,225],[156,226],[156,227],[157,227],[161,225],[167,214],[175,202],[181,193],[186,186],[189,182],[190,180],[191,179],[192,179],[192,180],[192,181],[192,182],[192,184],[191,185],[190,186],[190,187],[189,188],[188,188],[188,190],[188,191],[187,193],[186,195],[184,197],[181,200],[176,204],[169,213],[163,222],[159,229],[155,234],[151,239],[149,242],[147,245],[145,246],[144,247],[149,241],[155,232],[162,220],[168,208],[173,199],[178,193],[181,190],[183,188]]",1,2,0,3,4,0,0,0,0,0,0
75,6106,"[[64,343],[64,339],[64,334],[64,328],[64,323],[63,316],[63,310],[63,302],[63,295],[63,288],[63,281],[63,274],[63,266],[62,259],[62,251],[62,244],[62,237],[62,227],[60,218],[59,208],[58,201],[57,194],[55,188],[54,184],[54,182],[53,180],[53,179],[52,178]]",1,0,0,0,0,0,9,0,0,0,1
76,1730,"[[142.79400634765625,346.6939697265625],[141.0189971923828,344.47601318359375],[139.68800354003906,342.25799560546875],[137.91400146484375,338.2650146484375],[136.13900756835938,331.6099853515625],[133.4770050048828,323.1810302734375],[130.3719940185547,313.4210205078125],[126.822998046875,303.21697998046875],[124.16099548339844,293.45697021484375],[121.9429931640625,285.02801513671875],[120.16799926757812,277.04302978515625],[118.39399719238281,270.38800048828125],[116.61900329589844,264.177001953125],[114.84500122070312,257.96600341796875],[112.18299865722656,250.86798095703125],[109.52099609375,242.88201904296875],[107.74600219726562,234.010009765625],[105.97200012207031,223.8060302734375],[104.19700622558594,211.8280029296875],[102.42300415039062,200.29302978515625],[100.64799499511719,188.75799560546875],[99.76100158691406,179.4420166015625],[99.76100158691406,172.7869873046875],[99.76100158691406,168.35101318359375],[100.20399475097656,165.2449951171875],[101.97900390625,163.0269775390625]]",1,0,0,0,2,0,0,0,0,0,0
76,7152,"[[218,286],[218,283],[218,280],[218,277],[218,272],[218,268],[218,264],[218,255],[218,251],[218,244],[218,241],[218,238],[218,236],[218,233],[218,231],[218,228],[218,223],[218,221],[218,218],[218,214],[218,212],[218,210],[218,209],[219,207],[219,205],[219,204],[219,202],[220,199],[220,197],[221,196],[221,193],[221,192],[221,191],[221,190],[221,189],[221,188],[221,187],[221,186],[222,185],[222,184],[222,183],[222,182],[222,181],[222,180],[221,180],[220,180],[219,180],[218,180],[217,180],[215,180],[214,180],[213,180],[212,180],[211,180]]",1,0,0,1,0,0,6,0,0,0,0
76,1072,"[[232,167],[232,173],[232,183],[232,193],[233,204],[233,214],[234,225],[236,237],[237,247],[239,258],[239,268],[240,278],[240,288],[241,297],[242,307],[242,316],[243,322],[244,329],[244,335],[245,340],[246,345],[246,348],[246,351],[247,352],[247,354]]",1,0,0,2,0,0,3,0,0,0,1
76,1323,"[[150.6649932861328,332.49200439453125],[150.02200317382812,328.9229736328125],[150.02200317382812,320.614990234375],[150.02200317382812,307.843994140625],[150.02200317382812,300.20501708984375],[150.3800048828125,293.0260009765625],[151.4550018310547,286.57501220703125],[154.89999389648438,275.0150146484375],[156.7779998779297,269.9169921875],[159.50399780273438,267.030029296875],[162.72300720214844,263.16900634765625],[165.96800231933594,259.9229736328125],[168.552001953125,257.2960205078125],[171.38800048828125,254.114990234375],[174.35499572753906,250.89300537109375],[178.0989990234375,244.4000244140625],[180.01800537109375,240.3270263671875],[182.17100524902344,237.2969970703125],[183.2570037841797,233.4310302734375],[184.33700561523438,230.19000244140625],[185.41299438476562,226.96002197265625],[186.49000549316406,223.73199462890625],[186.69700622558594,220.4959716796875],[186.69700622558594,219.23199462890625],[186.0540008544922,217.510986328125],[186.0540008544922,216.4320068359375],[186.0540008544922,215.708984375],[185.875,216.030029296875],[185.16099548339844,216.030029296875],[185.41099548339844,216.69598388671875],[185.41099548339844,219.38397216796875],[185.41099548339844,223.5059814453125],[185.41099548339844,229.1500244140625],[185.57000732421875,235.02301025390625],[185.13999938964844,240.54901123046875],[184.05999755859375,245.948974609375],[182.98199462890625,250.6920166015625],[180.98300170898438,255.1259765625],[178.8280029296875,259.43597412109375],[176.1510009765625,262.09600830078125],[172.9669952392578,264.218994140625],[170.34300231933594,266.39697265625],[167.11300659179688,267.38397216796875],[164.19400024414062,268.14801025390625],[162.031005859375,268.9000244140625],[159.88499450683594,268.7919921875],[157.73699951171875,268.4730224609375],[155.5800018310547,268.031982421875],[153.97300720214844,267.5050048828125],[152.9239959716797,266.23199462890625],[152.5959930419922,263.17498779296875],[152.25900268554688,262.02099609375],[152.5959930419922,259.22100830078125],[152.5959930419922,258.14300537109375],[152.5959930419922,255.9849853515625],[153.56100463867188,255.9229736328125],[153.23899841308594,255.198974609375],[152.50900268554688,256.010009765625],[152.5959930419922,255.7349853515625],[152.5959930419922,256.88800048828125],[152.5959930419922,257.4019775390625],[152.5959930419922,258.23797607421875],[151.95199584960938,260.843017578125],[151.95199584960938,261.93798828125],[151.95199584960938,264.916015625],[151.95199584960938,267.0679931640625],[151.3090057373047,271.35699462890625],[151.75,272.89202880859375],[153.2530059814453,276.5269775390625],[155.4149932861328,278.0460205078125],[163.2480010986328,278.4429931640625],[165.3769989013672,278.16497802734375],[167.90899658203125,275.4840087890625],[168.96499633789062,274.29901123046875],[169.96800231933594,271.47998046875],[171.5659942626953,269.45697021484375],[172.64599609375,268.04400634765625],[173.7270050048828,265.77899169921875],[175.85000610351562,259.51202392578125],[176.9429931640625,255.04998779296875],[178.4810028076172,244.88897705078125],[178.88999938964844,238.42401123046875],[179.77999877929688,226.81298828125],[178.9759979248047,218.51300048828125],[178.9759979248047,214.7760009765625],[178.33299255371094,213.7020263671875],[178.33299255371094,213.135009765625],[177.9239959716797,217.25701904296875],[176.86599731445312,221.61602783203125],[174.68499755859375,232.97998046875],[173.82899475097656,238.36297607421875],[172.5489959716797,243.67999267578125],[170.38600158691406,248.4429931640625],[168.26199340820312,252.0479736328125],[165.67599487304688,257.42999267578125],[163.9499969482422,258.49700927734375],[160.03199768066406,258.676025390625],[157.91299438476562,258.49700927734375],[154.0469970703125,256.89599609375],[152.32899475097656,255.656982421875],[151.24099731445312,254.5689697265625],[150.17300415039062,253.99298095703125],[148.69200134277344,252.01898193359375],[148.73500061035156,250.92901611328125],[147.77699279785156,249.8179931640625],[148.73500061035156,248.99102783203125],[148.73500061035156,248.52398681640625],[148.09100341796875,249.34100341796875],[148.86399841308594,249.489013671875],[150.37899780273438,250.489013671875],[151.45599365234375,252.35699462890625],[151.95199584960938,253.9110107421875],[154.68099975585938,256.0780029296875],[156.40699768066406,256.51702880859375],[157.84300231933594,256.5670166015625],[160.8509979248047,254.7459716796875],[162.64999389648438,253.18597412109375],[163.89700317382812,250.8740234375],[166.07699584960938,247.60400390625],[169.51699829101562,239.0679931640625],[172.9770050048828,231.01800537109375],[174.0399932861328,226.97900390625],[175.10499572753906,222.51702880859375],[176.2030029296875,218.55902099609375],[177.2740020751953,213.3759765625],[179.43699645996094,203.24798583984375],[180.31700134277344,195.9229736328125],[180.26300048828125,193.2039794921875],[180.26300048828125,190.2340087890625],[180.75799560546875,189.6500244140625],[181.22799682617188,189.6500244140625]]",1,3,0,0,4,0,0,1,0,0,0
76,3316,"[[222.376953125,373.03125],[221.322265625,373.03125],[221.41015625,372.875],[221.498046875,372.5625],[226.15625,365.0625],[234.59375,345.6875],[241.625,321.3125],[244.7890625,300.6875],[247.07421875,278.65625],[248.65625,255.84375],[250.326171875,234.59375],[252.171875,216],[253.578125,199.90625],[254.984375,187.09375],[254.369140625,175.375],[252.875,165.375],[251.29296875,155.84375],[248.744140625,146.3125],[245.4921875,138.96875],[241.625,132.09375],[235.384765625,126.78125],[228.08984375,123.03125],[217.279296875,120.53125],[203.919921875,118.8125],[188.5390625,116.46875],[173.421875,113.65625],[158.65625,109.59375],[144.681640625,105.375],[132.376953125,101.78125],[122.09375,98.1875],[113.65625,94.59375],[106.44921875,91.3125],[100.82421875,87.71875],[95.375,81.9375],[90.013671875,73.34375],[86.5859375,62.875],[85.091796875,51.625],[85.53125,41.46875],[87.201171875,33.1875],[89.310546875,28.65625],[90.453125,26.46875],[91.68359375,25.53125],[92.826171875,26.3125],[94.408203125,28.5]]",1,0,1,0,3,0,2,1,0,0,0
76,4401,"[[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null],[null,null]]",1,0,0,0,3,0,0,0,0,0,0
77,668,"[[49.00299835205078,341.77899169921875],[44.81800079345703,334.0469970703125],[42.983001708984375,328.97998046875],[39.86000061035156,296.405029296875],[38.064002990722656,263.5150146484375],[38.064002990722656,245.2139892578125],[38.652000427246094,226.9110107421875],[39.470001220703125,208.54901123046875],[40.81300354003906,190.1710205078125],[43.141998291015625,174.9730224609375],[46.73999786376953,162.37200927734375],[50.23400115966797,151.29302978515625],[55.38099670410156,143.0360107421875],[60.759002685546875,135.50799560546875],[66.15399932861328,129.6669921875],[73.5270004272461,124.89898681640625],[83.20600128173828,120.60699462890625],[105.92900085449219,113.2769775390625],[117.80900573730469,111.14501953125],[129.69200134277344,109.885009765625],[138.1439971923828,108.16900634765625],[147.2310028076172,107.093017578125],[156.10499572753906,106.0040283203125],[166.04200744628906,106.281982421875],[175.06700134277344,106.281982421875],[185.16600036621094,106.926025390625],[198.96299743652344,106.926025390625],[208.4199981689453,106.15997314453125],[212.04400634765625,103.90399169921875],[216.3679962158203,101.4019775390625],[219.14599609375,97.364990234375],[221.30299377441406,92.47698974609375],[225.0880126953125,86.7659912109375],[228.35598754882812,80.22998046875],[230.35598754882812,74.39599609375],[232.1199951171875,68.98101806640625],[233.2030029296875,64.38800048828125],[234.28201293945312,59.42999267578125],[234.71701049804688,55.75701904296875],[234.95498657226562,51.41400146484375],[235.59201049804688,49.67401123046875],[235.59799194335938,49.01702880859375]]",1,0,0,1,0,5,0,0,0,0,0
77,4159,"[[73.80400085449219,308.36102294921875],[73.80400085449219,308.36102294921875],[73.36100006103516,307.9169921875],[72.4729995727539,306.58599853515625],[70.6989974975586,303.48101806640625],[69.36799621582031,297.27001953125],[68.92400360107422,285.7349853515625],[70.25499725341797,268.87701416015625],[73.80400085449219,247.13800048828125],[77.35299682617188,225.4000244140625],[80.45899963378906,203.218017578125],[82.677001953125,183.2540283203125],[84.4520034790039,165.06500244140625],[85.33899688720703,147.76300048828125],[85.33899688720703,132.67901611328125],[85.33899688720703,119.3699951171875],[85.33899688720703,108.7230224609375],[85.33899688720703,99.8499755859375],[85.33899688720703,94.0830078125],[85.33899688720703,90.09002685546875],[85.78299713134766,87.427978515625],[86.66999816894531,84.7659912109375]]",1,0,0,0,0,0,6,0,0,0,0
78,7102,"[[222,321],[222,318],[222,315],[222,312],[222,307],[222,303],[223,298],[224,288],[225,282],[225,270],[226,264],[227,254],[227,249],[228,244],[229,239],[229,235],[231,227],[232,220],[232,217],[233,212],[234,209],[234,207],[234,205],[235,203],[235,202],[235,201],[235,200]]",1,0,0,0,0,0,6,0,0,0,0
77,5437,[],1,0,0,6,0,0,0,0,0,0,0
77,2383,"[[199,363],[199,357],[198,349],[198,342],[198,335],[198,328],[198,323],[198,318],[198,313],[198,309],[199,305],[199,301],[200,296],[202,291],[203,287],[205,282],[206,277],[208,273],[209,268],[211,263],[213,257],[214,251],[216,244],[217,237],[219,230],[220,224],[222,216],[223,211],[225,205],[227,200],[228,195],[229,190],[230,185],[230,180],[231,175],[232,171],[232,167],[233,162],[234,158],[234,153],[235,148],[236,142],[237,137],[237,133],[238,129],[238,125],[239,122],[239,118],[239,115],[240,111],[240,107],[240,103],[240,98],[240,94],[240,91],[240,87],[240,85],[240,82],[240,80],[239,77],[239,74],[238,72],[238,69],[237,66],[236,63],[236,61],[235,58],[234,55],[233,53],[232,50],[231,48],[230,46],[229,44],[229,43],[228,42],[227,42],[227,41],[226,41],[225,40],[224,39],[223,38],[222,38],[221,37],[220,37],[220,41],[220,48],[220,56],[220,65],[219,74],[217,82],[217,88],[216,93],[216,97],[215,100],[215,102],[215,103],[215,105],[215,106],[215,107],[215,108],[215,109],[215,110],[214,111],[214,113],[214,114],[214,115],[213,115],[213,112],[213,107],[213,97],[215,87],[217,80],[219,71],[221,64],[223,58],[224,52],[225,48],[225,46],[225,44],[224,44],[223,44],[222,44],[221,44],[215,51],[211,60],[206,71],[203,78],[201,85],[199,91],[197,97],[195,102],[193,107],[189,112],[187,117],[185,120],[184,122],[184,124],[185,122],[186,117],[188,111],[191,105],[193,100],[195,95],[197,92],[199,89],[200,86],[201,83],[203,80],[204,77],[205,74],[206,72],[207,69],[208,67],[208,63],[210,60],[211,55],[212,52],[212,49],[213,48],[214,46],[215,45],[217,41]]",1,0,3,3,2,0,0,0,0,0,0
